Query_ID,Query_Length,Subject_ID,%_Identity,Alignment_Length,Query_Start,Query_End,Subject_Start,Subject_End,E-value,Bit_Score,Subject_Taxonomy_ID
ASV56_count_1807,408,gi|1705329916|gb|CP041409.1|,85.088,342,69,408,2516040,2516376,1.99e-89,342,2067415
ASV56_count_1807,408,gi|2874254116|emb|OY970201.1|,85.410,329,81,408,1217280,1216953,7.14e-89,340,153809
ASV56_count_1807,408,gi|1929574225|gb|CP030050.1|,87.671,292,119,408,9441547,9441258,9.24e-88,337,858423
ASV56_count_1807,408,gi|2160462916|gb|CP088087.1|,87.671,292,119,408,9400729,9400440,9.24e-88,337,858423
ASV57_count_1792,408,gi|2644121247|gb|PP069585.1|,85.714,91,305,394,549,639,6.14e-15,95.3,3091089
ASV60_count_1654,408,gi|327195223|ref|NC_015316.1|,90.686,408,1,408,51299,51706,5.07e-150,544,574566
ASV60_count_1654,408,gi|1870286304|gb|AC279733.1|,90.686,408,1,408,22833,22426,5.07e-150,544,574566
ASV60_count_1654,408,gi|1476021846|gb|AC278121.1|,90.686,408,1,408,22859,22452,5.07e-150,544,574566
ASV60_count_1654,408,gi|2106301899|dbj|AP025007.1|,90.394,406,3,408,1262,857,3.05e-147,534,2315456
ASV60_count_1654,408,gi|2878821333|gb|PQ563289.1|,89.901,406,3,408,319,724,6.61e-144,523,2911190
ASV61_count_1563,408,gi|1214940389|gb|KY261970.1|,85.507,69,324,391,569,636,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|1214939304|gb|KY261427.1|,85.507,69,324,391,569,636,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|1214939970|gb|KY261760.1|,85.507,69,324,391,569,636,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|1214941050|gb|KY262301.1|,85.507,69,324,391,569,636,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|1214940817|gb|KY262184.1|,85.507,69,324,391,569,636,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|1214940649|gb|KY262100.1|,85.507,69,324,391,569,636,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|2705621612|gb|PP402997.1|,85.507,69,324,391,514,581,1.03e-07,71.3,309577
ASV61_count_1563,408,gi|2735235580|gb|PP790084.1|,92.683,41,181,221,429,469,2.24e-04,60.2,3153968
ASV61_count_1563,408,gi|2136553291|gb|OL458248.1|,100.000,29,363,391,582,610,0.010,54.7,1302610
ASV61_count_1563,408,gi|2889527838|gb|PP148529.1|,100.000,29,363,391,608,636,0.010,54.7,1302610
ASV62_count_1528,411,gi|134141720|gb|EF173224.1|,89.781,411,1,411,242,652,5.15e-145,527,104782
ASV62_count_1528,411,gi|157365408|gb|EF650564.1|,88.808,411,1,411,242,652,2.41e-138,505,317506
ASV62_count_1528,411,gi|157365352|gb|EF650536.1|,88.808,411,1,411,215,625,2.41e-138,505,104788
ASV62_count_1528,411,gi|134141712|gb|EF173220.1|,88.564,411,1,411,158,568,1.12e-136,499,104782
ASV62_count_1528,411,gi|134141642|gb|EF173185.1|,88.321,411,1,411,242,652,5.22e-135,494,433698
ASV62_count_1528,411,gi|157365336|gb|EF650528.1|,88.321,411,1,411,242,652,5.22e-135,494,317506
ASV62_count_1528,411,gi|134141640|gb|EF173184.1|,88.321,411,1,411,242,652,5.22e-135,494,433698
ASV62_count_1528,411,gi|134141702|gb|EF173215.1|,88.107,412,1,411,182,592,2.43e-133,488,104782
ASV62_count_1528,411,gi|134141704|gb|EF173216.1|,87.864,412,1,411,242,652,3.14e-132,484,104782
ASV62_count_1528,411,gi|134141772|gb|EF173250.1|,87.864,412,1,411,207,617,3.14e-132,484,104782
ASV66_count_1464,408,gi|2646816443|gb|OQ222212.1|,85.294,408,1,408,246,653,2.48e-113,422,3113247
ASV66_count_1464,408,gi|2646817057|gb|OQ222519.1|,85.176,398,9,406,254,651,1.93e-109,409,3113247
ASV67_count_1464,408,gi|2843530973|gb|PQ231512.1|,100.000,408,1,408,269,676,0.0,754,3297565
ASV67_count_1464,408,gi|291480778|gb|GU594797.1|,100.000,408,1,408,270,677,0.0,754,747252
ASV67_count_1464,408,gi|2843530937|gb|PQ231494.1|,100.000,408,1,408,269,676,0.0,754,747252
ASV67_count_1464,408,gi|2843530975|gb|PQ231513.1|,100.000,408,1,408,269,676,0.0,754,3297565
ASV67_count_1464,408,gi|2843530989|gb|PQ231520.1|,99.265,408,1,408,269,676,0.0,737,3297569
ASV67_count_1464,408,gi|291480794|gb|GU594805.1|,99.265,408,1,408,270,677,0.0,737,475626;544909
ASV67_count_1464,408,gi|308913173|gb|HQ261384.1|,99.265,408,1,408,269,676,0.0,737,544909
ASV67_count_1464,408,gi|291480808|gb|GU594812.1|,99.020,408,1,408,270,677,0.0,732,457354;565288;708009
ASV67_count_1464,408,gi|308913287|gb|HQ261441.1|,99.020,408,1,408,269,676,0.0,732,708009
ASV67_count_1464,408,gi|1036393090|gb|KU682617.1|,99.020,408,1,408,197,604,0.0,732,1861856
ASV68_count_1464,408,gi|2082144712|gb|MW982182.1|,100.000,408,1,408,246,653,0.0,754,2868112
ASV68_count_1464,408,gi|745749444|gb|KP253830.1|,86.732,407,1,406,246,651,3.16e-122,451,1592490
ASV68_count_1464,408,gi|745749438|gb|KP253827.1|,86.732,407,1,406,246,651,3.16e-122,451,1592490
ASV68_count_1464,408,gi|685163151|gb|KM022174.1|,86.275,408,1,408,246,653,5.29e-120,444,1545209
ASV68_count_1464,408,gi|1061421115|gb|KR574751.1|,86.029,408,1,408,239,646,2.46e-118,438,881708
ASV68_count_1464,408,gi|1052116560|gb|KR583428.1|,86.029,408,1,408,238,645,2.46e-118,438,881708
ASV68_count_1464,408,gi|1070695625|gb|KX053928.1|,86.029,408,1,408,246,653,2.46e-118,438,1901329;1901330;1901331;1901354;1901355;1901357
ASV68_count_1464,408,gi|2129087104|gb|MZ608528.1|,86.029,408,1,408,246,653,2.46e-118,438,881659
ASV68_count_1464,408,gi|306995371|gb|HQ106307.1|,86.029,408,1,408,246,653,2.46e-118,438,881753
ASV68_count_1464,408,gi|1070695633|gb|KX053932.1|,86.029,408,1,408,246,653,2.46e-118,438,1901356
ASV72_count_1362,408,gi|1279337290|gb|MF422652.1|,89.409,406,3,408,295,700,1.43e-140,512,64657
ASV72_count_1362,408,gi|2120469205|ref|NC_058230.1|,88.725,408,1,408,35743,35336,1.11e-136,499,29892
ASV72_count_1362,408,gi|1279337268|gb|MF422651.1|,88.725,408,1,408,293,700,1.11e-136,499,64657
ASV72_count_1362,408,gi|1279337198|gb|MF422648.1|,88.725,408,1,408,293,700,1.11e-136,499,64657
ASV72_count_1362,408,gi|1279337363|gb|MF422655.1|,88.725,408,1,408,293,700,1.11e-136,499,64657
ASV72_count_1362,408,gi|1279337221|gb|MF422649.1|,88.725,408,1,408,293,700,1.11e-136,499,64657
ASV72_count_1362,408,gi|1279337316|gb|MF422653.1|,88.537,410,1,408,293,700,5.18e-135,494,64657
ASV72_count_1362,408,gi|1299050061|ref|NC_036422.1|,88.177,406,3,408,295,700,3.12e-132,484,64657
ASV72_count_1362,408,gi|1279337339|gb|MF422654.1|,87.931,406,3,408,295,700,1.45e-130,479,64657
ASV72_count_1362,408,gi|1279337247|gb|MF422650.1|,87.317,410,1,408,293,700,1.13e-126,466,64657
ASV74_count_1336,408,gi|640774460|emb|HG973053.1|,93.717,382,1,382,242,623,6.47e-159,573,1488259;1488260
ASV74_count_1336,408,gi|640774458|emb|HG973052.1|,93.717,382,1,382,242,623,6.47e-159,573,1488259
ASV74_count_1336,408,gi|640774450|emb|HG973048.1|,91.667,384,1,384,242,625,1.10e-146,532,1488254
ASV74_count_1336,408,gi|2715577703|gb|PP473791.1|,89.461,408,1,408,3023,3430,1.11e-141,516,3129159
ASV74_count_1336,408,gi|2687608132|gb|PP392967.1|,89.870,385,1,385,200,584,1.44e-135,496,3125893
ASV74_count_1336,408,gi|2307924546|ref|NC_066479.1|,87.990,408,1,408,284,691,1.12e-131,483,2976328
ASV74_count_1336,408,gi|336285002|dbj|AB611815.1|,87.990,408,1,408,255,662,1.12e-131,483,980350
ASV74_count_1336,408,gi|1942099765|ref|NC_051889.1|,87.745,408,1,408,284,691,5.22e-130,477,2023863
ASV74_count_1336,408,gi|2293425005|gb|MZ568921.1|,87.745,408,1,408,284,691,5.22e-130,477,2023863
ASV74_count_1336,408,gi|2872126938|gb|PQ524307.1|,87.745,408,1,408,3083,3490,5.22e-130,477,980350
ASV81_count_1271,402,gi|2174742726|gb|CP090059.1|,93.052,403,1,402,752859,752458,2.27e-163,588,2899123
ASV81_count_1271,402,gi|1899794700|gb|CP061038.1|,91.272,401,1,400,4109058,4109457,1.39e-150,545,653931
ASV81_count_1271,402,gi|1888694396|gb|CP048817.1|,90.500,400,1,400,4158113,4157714,1.40e-145,529,2997354
ASV81_count_1271,402,gi|2304052196|gb|CP103057.1|,90.025,401,1,400,2595296,2595695,3.02e-142,518,2972485
ASV81_count_1271,402,gi|1855710909|gb|CP050137.1|,89.526,401,1,400,643377,642978,6.55e-139,507,2653203
ASV81_count_1271,402,gi|2250064321|gb|CP098401.1|,89.500,400,1,400,2120622,2121021,6.55e-139,507,2949093
ASV81_count_1271,402,gi|2296294377|gb|MZ062584.1|,89.250,400,1,400,294,693,3.05e-137,501,158754
ASV81_count_1271,402,gi|2296294411|gb|MZ062601.1|,89.250,400,1,400,294,693,3.05e-137,501,158754
ASV81_count_1271,402,gi|2296294371|gb|MZ062581.1|,89.250,400,1,400,294,693,3.05e-137,501,158754
ASV81_count_1271,402,gi|2296294369|gb|MZ062580.1|,89.250,400,1,400,294,693,3.05e-137,501,158754
ASV82_count_1255,405,gi|2898215549|gb|CP178864.1|,85.068,221,150,367,4971930,4972147,9.63e-53,220,346911
ASV84_count_1214,408,gi|2106301899|dbj|AP025007.1|,96.814,408,1,408,1264,857,0.0,682,2315456
ASV84_count_1214,408,gi|2878821333|gb|PQ563289.1|,96.814,408,1,408,317,724,0.0,682,2911190
ASV84_count_1214,408,gi|327195223|ref|NC_015316.1|,90.148,406,3,408,51301,51706,1.42e-145,529,574566
ASV84_count_1214,408,gi|1870286304|gb|AC279733.1|,90.148,406,3,408,22831,22426,1.42e-145,529,574566
ASV84_count_1214,408,gi|1476021846|gb|AC278121.1|,90.148,406,3,408,22857,22452,1.42e-145,529,574566
ASV85_count_1187,392,gi|10443792|gb|AF239224.1|AF239224,85.422,391,1,391,48,438,6.64e-109,407,75757
ASV86_count_1162,408,gi|2428818415|gb|OQ281724.1|,100.000,408,1,408,246,653,0.0,754,3021534
ASV86_count_1162,408,gi|2428818409|gb|OQ281722.1|,100.000,408,1,408,246,653,0.0,754,3021534
ASV86_count_1162,408,gi|2451866011|gb|OQ309249.1|,99.265,408,1,408,246,653,0.0,737,3032102
ASV86_count_1162,408,gi|2451866003|gb|OQ309245.1|,99.265,408,1,408,246,653,0.0,737,3032102
ASV86_count_1162,408,gi|2451865919|gb|OQ309203.1|,99.265,408,1,408,246,653,0.0,737,3032102
ASV86_count_1162,408,gi|2451866013|gb|OQ309250.1|,86.173,405,3,406,248,651,8.85e-118,436,3032111
ASV86_count_1162,408,gi|2451866083|gb|OQ309285.1|,86.173,405,3,406,248,651,8.85e-118,436,3032111
ASV86_count_1162,408,gi|2428818385|gb|OQ281714.1|,85.995,407,1,406,246,651,3.18e-117,435,3021532
ASV86_count_1162,408,gi|1509161146|gb|MG421610.1|,85.784,408,1,408,246,653,1.15e-116,433,188233
ASV86_count_1162,408,gi|2871496321|gb|PP136669.1|,85.714,406,1,406,246,651,1.48e-115,429,3386427
ASV87_count_1137,408,gi|2106301899|dbj|AP025007.1|,97.549,408,1,408,1264,857,0.0,699,2315456
ASV87_count_1137,408,gi|2878821333|gb|PQ563289.1|,97.059,408,1,408,317,724,0.0,688,2911190
ASV87_count_1137,408,gi|327195223|ref|NC_015316.1|,90.148,406,3,408,51301,51706,1.42e-145,529,574566
ASV87_count_1137,408,gi|1870286304|gb|AC279733.1|,90.148,406,3,408,22831,22426,1.42e-145,529,574566
ASV87_count_1137,408,gi|1476021846|gb|AC278121.1|,90.148,406,3,408,22857,22452,1.42e-145,529,574566
ASV88_count_1131,402,gi|2084974226|gb|MZ882429.1|,86.216,399,3,400,241,638,4.05e-116,431,163899
ASV88_count_1131,402,gi|747192558|gb|KM507077.1|,85.856,403,3,402,264,663,6.78e-114,424,1595982
ASV88_count_1131,402,gi|747192560|gb|KM507078.1|,85.856,403,3,402,258,657,6.78e-114,424,1595982
ASV88_count_1131,402,gi|821668796|gb|KM533417.1|,85.856,403,1,400,249,648,6.78e-114,424,1647097
ASV88_count_1131,402,gi|1031963990|gb|KU902453.1|,85.856,403,3,402,192,591,6.78e-114,424,1595982
ASV88_count_1131,402,gi|2308605160|gb|OP518599.1|,85.856,403,3,402,148,547,6.78e-114,424,1595982
ASV88_count_1131,402,gi|2270102737|gb|ON970346.1|,85.821,402,3,402,10,409,6.78e-114,424,748664
ASV88_count_1131,402,gi|2320871460|gb|OP712636.1|,85.821,402,3,402,261,660,6.78e-114,424,2989746
ASV88_count_1131,402,gi|2519739783|gb|OR136277.1|,85.821,402,3,402,276,675,6.78e-114,424,748664
ASV88_count_1131,402,gi|2264726930|gb|ON935524.1|,85.572,402,3,402,214,613,3.15e-112,418,748664
ASV89_count_1130,408,gi|1509160708|gb|MG421432.1|,87.624,404,3,406,248,651,8.73e-128,470,913656
ASV89_count_1130,408,gi|1509160221|gb|MG421242.1|,87.624,404,3,406,248,651,8.73e-128,470,913656;3394055
ASV89_count_1130,408,gi|1316018490|gb|MF544406.1|,87.624,404,3,406,248,651,8.73e-128,470,913656
ASV89_count_1130,408,gi|2890137646|gb|PP181172.1|,87.624,404,3,406,229,632,8.73e-128,470,3394055
ASV89_count_1130,408,gi|2890137656|gb|PP181177.1|,87.624,404,3,406,226,629,8.73e-128,470,3394055
ASV89_count_1130,408,gi|2890137662|gb|PP181180.1|,87.376,404,3,406,248,651,4.06e-126,464,3394056
ASV89_count_1130,408,gi|2890137660|gb|PP181179.1|,87.376,404,3,406,248,651,4.06e-126,464,3394056
ASV89_count_1130,408,gi|2890137652|gb|PP181175.1|,87.640,356,3,358,248,603,4.15e-111,414,3394055
ASV90_count_1128,411,gi|301068902|gb|GQ465632.1|,88.078,411,1,411,57,467,2.43e-133,488,104782
ASV90_count_1128,411,gi|301068894|gb|GQ465628.1|,88.078,411,1,411,51,461,2.43e-133,488,104782
ASV90_count_1128,411,gi|301068896|gb|GQ465629.1|,87.835,411,1,411,15,425,1.13e-131,483,104782
ASV90_count_1128,411,gi|134141688|gb|EF173208.1|,87.835,411,1,411,242,652,1.13e-131,483,433716
ASV90_count_1128,411,gi|301068900|gb|GQ465631.1|,87.591,411,1,411,57,467,5.26e-130,477,104782
ASV90_count_1128,411,gi|2445153809|gb|OQ445493.1|,88.191,398,1,398,245,642,1.89e-129,475,3028286
ASV90_count_1128,411,gi|2445153817|gb|OQ445497.1|,88.191,398,1,398,245,642,1.89e-129,475,3028290
ASV90_count_1128,411,gi|2445153807|gb|OQ445492.1|,88.191,398,1,398,245,642,1.89e-129,475,3028285
ASV90_count_1128,411,gi|2445153819|gb|OQ445498.1|,88.191,398,1,398,245,642,1.89e-129,475,3028291
ASV90_count_1128,411,gi|2445153821|gb|OQ445499.1|,87.940,398,1,398,245,642,2.45e-128,472,3028292
ASV91_count_1113,408,gi|1043378333|ref|NC_030600.1|,85.250,400,1,399,11462,11860,5.37e-110,411,89940
ASV92_count_1101,408,gi|2877976108|gb|CP126311.1|,92.727,55,189,243,893741,893687,1.72e-10,80.5,3048494
ASV92_count_1101,408,gi|2579173395|gb|CP134227.1|,90.909,55,214,268,437078,437024,8.00e-09,75.0,3388267
ASV94_count_1070,411,gi|1509790295|gb|MH251808.1|,89.538,411,1,411,165,575,2.39e-143,521,468654
ASV94_count_1070,411,gi|134141780|gb|EF173254.1|,89.051,411,1,411,242,652,5.18e-140,510,104782
ASV94_count_1070,411,gi|659495587|gb|KJ543649.1|,89.051,411,1,411,90,500,5.18e-140,510,1511454
ASV94_count_1070,411,gi|157365462|gb|EF650591.1|,88.564,411,1,411,242,652,1.12e-136,499,104788
ASV94_count_1070,411,gi|134141788|gb|EF173258.1|,88.564,411,1,411,213,623,1.12e-136,499,104782
ASV94_count_1070,411,gi|134141776|gb|EF173252.1|,88.321,411,1,411,242,652,5.22e-135,494,104782
ASV94_count_1070,411,gi|134141720|gb|EF173224.1|,88.321,411,1,411,242,652,5.22e-135,494,104782
ASV94_count_1070,411,gi|157365408|gb|EF650564.1|,88.078,411,1,411,242,652,2.43e-133,488,317506
ASV94_count_1070,411,gi|301068914|gb|GQ465638.1|,88.078,411,1,411,190,600,2.43e-133,488,433695
ASV94_count_1070,411,gi|301068910|gb|GQ465636.1|,88.078,411,1,411,230,640,2.43e-133,488,433695
ASV95_count_1069,408,gi|2644121247|gb|PP069585.1|,85.714,91,305,394,549,639,6.14e-15,95.3,3091089
ASV97_count_1032,408,gi|1070693975|gb|KX053103.1|,97.044,406,1,406,246,651,0.0,684,1900699
ASV97_count_1032,408,gi|1070693971|gb|KX053101.1|,99.732,373,36,408,1,373,0.0,684,1900698
ASV97_count_1032,408,gi|764697676|gb|KM978369.1|,92.892,408,1,408,246,653,4.96e-165,593,1588064;1588069
ASV97_count_1032,408,gi|1486857446|dbj|LC422911.1|,92.647,408,1,408,212,619,2.31e-163,588,2316458
ASV97_count_1032,408,gi|1824665604|ref|NC_046522.1|,92.402,408,1,408,1671,2078,1.07e-161,582,1588069
ASV98_count_1031,399,gi|2320776884|gb|CP075528.1|,89.526,401,1,399,1467961,1468359,2.33e-138,505,1894999
ASV98_count_1031,399,gi|2515462020|gb|CP126889.1|,88.337,403,1,399,356126,355728,5.09e-130,477,1894999
ASV98_count_1031,399,gi|1952965593|dbj|AP024269.1|,87.636,275,125,399,1327110,1327384,9.08e-83,320,2795690
ASV98_count_1031,399,gi|2740307369|emb|OZ035981.1|,85.047,321,69,382,781989,782308,9.08e-83,320,74313
ASV99_count_1029,408,gi|1972893186|gb|MW560669.1|,97.443,352,1,352,213,564,2.97e-167,601,2805303
ASV99_count_1029,408,gi|1972893188|gb|MW560670.1|,97.429,350,3,352,215,564,3.84e-166,597,2805304
ASV99_count_1029,408,gi|1972893184|gb|MW560668.1|,97.159,352,1,352,213,564,1.38e-165,595,2805302
ASV99_count_1029,408,gi|1822143209|gb|MK492303.1|,94.022,368,1,368,213,580,3.89e-156,564,2509336
ASV99_count_1029,408,gi|1972893182|gb|MW560667.1|,96.471,340,1,340,218,557,1.40e-155,562,2805301
ASV99_count_1029,408,gi|2624856123|gb|OR887203.1|,96.471,340,1,340,194,533,1.40e-155,562,3102691
ASV99_count_1029,408,gi|1972893216|gb|MW560683.1|,95.129,349,1,349,218,566,3.03e-152,551,2805321
ASV99_count_1029,408,gi|1972893180|gb|MW560666.1|,95.882,340,1,340,218,557,3.03e-152,551,2805300
ASV99_count_1029,408,gi|1972893192|gb|MW560672.1|,94.318,352,1,352,218,569,6.56e-149,540,2805307
ASV99_count_1029,408,gi|1972893199|gb|MW560675.1|,94.318,352,1,352,185,536,6.56e-149,540,2805311
ASV100_count_1024,408,gi|695089307|gb|KJ965328.1|,89.535,86,119,203,321,405,7.88e-19,108,1553051
ASV100_count_1024,408,gi|1397616272|gb|MH300875.1|,89.535,86,119,203,364,448,7.88e-19,108,1553051
ASV100_count_1024,408,gi|695084971|gb|KJ963160.1|,89.535,86,119,203,348,432,7.88e-19,108,1553051
ASV100_count_1024,408,gi|695088531|gb|KJ964940.1|,89.535,86,119,203,338,422,7.88e-19,108,1553051
ASV100_count_1024,408,gi|1345531938|gb|MG062542.1|,88.095,84,125,208,120,202,4.74e-16,99.0,1770663
ASV100_count_1024,408,gi|1557928963|gb|MH928009.1|,88.750,80,129,208,357,436,4.74e-16,99.0,2505516
ASV100_count_1024,408,gi|987277891|gb|KR127296.1|,88.095,84,125,208,370,452,4.74e-16,99.0,1770663
ASV100_count_1024,408,gi|987261921|gb|KR124923.1|,88.095,84,125,208,372,454,4.74e-16,99.0,1770663
ASV100_count_1024,408,gi|1557926423|gb|MH926739.1|,88.750,80,129,208,374,453,4.74e-16,99.0,2505507
ASV100_count_1024,408,gi|349588359|gb|JN029506.1|,92.647,68,132,199,301,368,4.74e-16,99.0,109660
ASV102_count_1018,408,gi|2053359660|gb|MW030498.1|,85.819,409,1,407,296,702,4.12e-116,431,122660
ASV102_count_1018,408,gi|223047459|gb|FJ663053.1|,85.819,409,1,407,206,612,4.12e-116,431,122660
ASV102_count_1018,408,gi|2482362030|gb|CP098264.1|,85.539,408,1,408,15193,15600,5.33e-115,427,1254446
ASV102_count_1018,408,gi|2587927427|ref|NC_082834.1|,85.294,408,1,408,14696,15103,2.48e-113,422,1007502
ASV102_count_1018,408,gi|1043378333|ref|NC_030600.1|,85.086,409,1,407,11462,11868,4.15e-111,414,89940
ASV104_count_977,408,gi|1282191146|gb|KY922467.1|,92.157,408,1,408,250,657,5.00e-160,577,482771
ASV105_count_971,408,gi|2594663249|gb|OQ631081.1|,88.177,406,1,406,278,683,3.12e-132,484,3036676
ASV105_count_971,408,gi|2264479476|gb|OL549135.1|,90.310,258,132,389,379,636,2.57e-88,339,2962146
ASV105_count_971,408,gi|2264479476|gb|OL549135.1|,88.889,81,1,81,251,331,1.32e-16,100,2962146
ASV106_count_956,408,gi|240266714|ref|NC_012832.1|,87.626,396,14,408,7627,8021,1.89e-124,459,63405
ASV106_count_956,408,gi|2587927411|ref|NC_082833.1|,87.626,396,14,408,12174,12568,1.89e-124,459,77205
ASV106_count_956,408,gi|2030568879|gb|MW464866.1|,87.595,395,14,407,13564,13957,6.80e-124,457,106403
ASV106_count_956,408,gi|240266696|ref|NC_012824.1|,87.595,395,14,407,10250,10643,6.80e-124,457,5551
ASV106_count_956,408,gi|2587927491|ref|NC_082838.1|,87.595,395,14,407,13655,14048,6.80e-124,457,69891
ASV106_count_956,408,gi|13867|emb|X65223.1|,87.374,396,14,407,841,1234,3.16e-122,451,5551
ASV106_count_956,408,gi|2587927523|ref|NC_082840.1|,87.342,395,14,407,12468,12861,3.16e-122,451,81478
ASV106_count_956,408,gi|2587927507|ref|NC_082839.1|,87.342,395,14,407,12249,12642,3.16e-122,451,34388
ASV106_count_956,408,gi|240266452|ref|NC_012826.1|,87.089,395,14,407,7580,7973,1.47e-120,446,523103
ASV106_count_956,408,gi|1493266901|gb|MG592681.1|,87.089,395,14,407,7581,7974,1.47e-120,446,523103
ASV107_count_953,411,gi|301068902|gb|GQ465632.1|,88.078,411,1,411,57,467,2.43e-133,488,104782
ASV107_count_953,411,gi|301068894|gb|GQ465628.1|,88.078,411,1,411,51,461,2.43e-133,488,104782
ASV107_count_953,411,gi|301068896|gb|GQ465629.1|,87.835,411,1,411,15,425,1.13e-131,483,104782
ASV107_count_953,411,gi|134141688|gb|EF173208.1|,87.835,411,1,411,242,652,1.13e-131,483,433716
ASV107_count_953,411,gi|301068900|gb|GQ465631.1|,87.591,411,1,411,57,467,5.26e-130,477,104782
ASV107_count_953,411,gi|2445153811|gb|OQ445494.1|,88.191,398,1,398,245,642,1.89e-129,475,3028287
ASV107_count_953,411,gi|2445153809|gb|OQ445493.1|,88.191,398,1,398,245,642,1.89e-129,475,3028286
ASV107_count_953,411,gi|2445153817|gb|OQ445497.1|,88.191,398,1,398,245,642,1.89e-129,475,3028290
ASV107_count_953,411,gi|2445153807|gb|OQ445492.1|,88.191,398,1,398,245,642,1.89e-129,475,3028285
ASV107_count_953,411,gi|2445153819|gb|OQ445498.1|,88.191,398,1,398,245,642,1.89e-129,475,3028291
ASV109_count_917,408,gi|327195223|ref|NC_015316.1|,89.951,408,1,408,51299,51706,5.11e-145,527,574566
ASV109_count_917,408,gi|1870286304|gb|AC279733.1|,89.951,408,1,408,22833,22426,5.11e-145,527,574566
ASV109_count_917,408,gi|1476021846|gb|AC278121.1|,89.951,408,1,408,22859,22452,5.11e-145,527,574566
ASV109_count_917,408,gi|2106301899|dbj|AP025007.1|,89.409,406,3,408,1262,857,1.43e-140,512,2315456
ASV109_count_917,408,gi|2878821333|gb|PQ563289.1|,88.916,406,3,408,319,724,3.10e-137,501,2911190
ASV110_count_914,408,gi|2234009978|emb|OW485601.1|,85.608,403,12,406,2104234,2103840,1.93e-109,409,504468
ASV110_count_914,408,gi|2304052196|gb|CP103057.1|,88.672,256,153,408,2595442,2595697,1.56e-80,313,2972485
ASV110_count_914,408,gi|1850108108|dbj|AP022673.1|,88.417,259,151,408,3199390,3199133,5.60e-80,311,1517554
ASV111_count_906,411,gi|134141776|gb|EF173252.1|,91.971,411,1,411,242,652,5.04e-160,577,104782
ASV111_count_906,411,gi|134141788|gb|EF173258.1|,91.971,411,1,411,213,623,5.04e-160,577,104782
ASV111_count_906,411,gi|157365408|gb|EF650564.1|,91.727,411,1,411,242,652,2.34e-158,571,317506
ASV111_count_906,411,gi|659495501|gb|KJ543606.1|,91.727,411,1,411,245,652,3.03e-157,568,1511416
ASV111_count_906,411,gi|703599950|gb|KM043182.1|,91.484,411,1,411,239,649,1.09e-156,566,104782
ASV111_count_906,411,gi|134141780|gb|EF173254.1|,91.484,411,1,411,242,652,1.09e-156,566,104782
ASV111_count_906,411,gi|659495505|gb|KJ543608.1|,91.484,411,1,411,245,652,1.41e-155,562,1511418
ASV111_count_906,411,gi|703599942|gb|KM043178.1|,90.998,411,1,411,257,667,2.36e-153,555,758807
ASV111_count_906,411,gi|659495515|gb|KJ543613.1|,90.754,411,1,411,245,652,1.42e-150,545,1511423
ASV111_count_906,411,gi|659495517|gb|KJ543614.1|,90.754,411,1,411,245,652,1.42e-150,545,1511424
ASV112_count_885,399,gi|2320776884|gb|CP075528.1|,88.806,402,1,399,1467961,1468359,2.35e-133,488,1894999
ASV112_count_885,399,gi|2515462020|gb|CP126889.1|,87.562,402,1,399,356126,355728,5.13e-125,460,1894999
ASV112_count_885,399,gi|2513929902|gb|CP126533.1|,85.119,336,68,397,3856878,3856543,2.51e-88,339,1871052
